scorer,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000,DLC_resnet50_f02_s1_cam02_1213_free1Dec21shuffle1_1030000
bodyparts,centre,centre,centre,mantle,mantle,mantle,r1-01,r1-01,r1-01,r1-05,r1-05,r1-05,r1-09,r1-09,r1-09,r1-13,r1-13,r1-13,r1-17,r1-17,r1-17,r1-21,r1-21,r1-21,r1-25,r1-25,r1-25,r1-29,r1-29,r1-29,r1-33,r1-33,r1-33,r1-37,r1-37,r1-37,r1-41,r1-41,r1-41,r2-01,r2-01,r2-01,r2-05,r2-05,r2-05,r2-09,r2-09,r2-09,r2-13,r2-13,r2-13,r2-17,r2-17,r2-17,r2-21,r2-21,r2-21,r2-25,r2-25,r2-25,r2-29,r2-29,r2-29,r2-33,r2-33,r2-33,r2-37,r2-37,r2-37,r2-41,r2-41,r2-41,r3-01,r3-01,r3-01,r3-05,r3-05,r3-05,r3-09,r3-09,r3-09,r3-13,r3-13,r3-13,r3-17,r3-17,r3-17,r3-21,r3-21,r3-21,r3-25,r3-25,r3-25,r3-29,r3-29,r3-29,r3-33,r3-33,r3-33,r3-37,r3-37,r3-37,r3-41,r3-41,r3-41,r4-01,r4-01,r4-01,r4-05,r4-05,r4-05,r4-09,r4-09,r4-09,r4-13,r4-13,r4-13,r4-17,r4-17,r4-17,r4-21,r4-21,r4-21,r4-25,r4-25,r4-25,r4-29,r4-29,r4-29,r4-33,r4-33,r4-33,r4-37,r4-37,r4-37,r4-41,r4-41,r4-41,l1-01,l1-01,l1-01,l1-05,l1-05,l1-05,l1-09,l1-09,l1-09,l1-13,l1-13,l1-13,l1-17,l1-17,l1-17,l1-21,l1-21,l1-21,l1-25,l1-25,l1-25,l1-29,l1-29,l1-29,l1-33,l1-33,l1-33,l1-37,l1-37,l1-37,l1-41,l1-41,l1-41,l2-01,l2-01,l2-01,l2-05,l2-05,l2-05,l2-09,l2-09,l2-09,l2-13,l2-13,l2-13,l2-17,l2-17,l2-17,l2-21,l2-21,l2-21,l2-25,l2-25,l2-25,l2-29,l2-29,l2-29,l2-33,l2-33,l2-33,l2-37,l2-37,l2-37,l2-41,l2-41,l2-41,l3-01,l3-01,l3-01,l3-05,l3-05,l3-05,l3-09,l3-09,l3-09,l3-13,l3-13,l3-13,l3-17,l3-17,l3-17,l3-21,l3-21,l3-21,l3-25,l3-25,l3-25,l3-29,l3-29,l3-29,l3-33,l3-33,l3-33,l3-37,l3-37,l3-37,l3-41,l3-41,l3-41,l4-01,l4-01,l4-01,l4-05,l4-05,l4-05,l4-09,l4-09,l4-09,l4-13,l4-13,l4-13,l4-17,l4-17,l4-17,l4-21,l4-21,l4-21,l4-25,l4-25,l4-25,l4-29,l4-29,l4-29,l4-33,l4-33,l4-33,l4-37,l4-37,l4-37,l4-41,l4-41,l4-41
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
